Product_id,Product_Name,Brand,Description,Categories,Initial_Price,Final_Price,Currency,Rating,Reviews_Count,Image_URL
180,KEEN Women's Uneek Classic Two Cord Sandals,KEEN,"The UNEEK adapts to your feet for the perfect fit, with innovative two-cord construction and a free-moving cord junction that provides freedom of movement, security and structure. The lightweight midsole delivers durability and comfort, while the higher-traction rubber outsole keeps your step secure. Two cords and a sole—now that's UNEEK. Made with durable, water-resistant nylon cord and featuring a secure fit lace capture system, the KEEN Women’s UNEEK Classic Two Cord Sandal is built off KEEN's traditional wider footwear form. KEEN products are consciously created using a natural, pesticide-free probiotic-based technology called Eco Anti-Odor for breaking down odor in sweat, PFC-free water repellent (in applicable styles) and leather sourced from Leather Working Group (LWG)-certified tanneries. KEEN makes shoes to make a difference. From the products it makes, to the actions the it takes, KEEN inspires people to live and work monumental every day. As a brand born for life outside, KEEN has a responsibility to protect and conserve the places where all people live, play and work.","[""Clothing, Shoes & Jewelry"",""Women"",""Shoes"",""Sandals"",""Flats""]","""140""","""129.95""",USD,4.6,3898,https://m.media-amazon.com/images/I/61bAQ+KAiKL._AC_UX695_.jpg
181,CLASSROOM Boys' Uniform Short Sleeve Interlock Polo,Classroom,Short sleeve youth size unisex polo in interlock knit with 3 button placket left-over-right and matching ribbed collar and cuffs. Colorfast 60-percent cotton / 40-percent polyester blend is easy care wash-and-wear.,"[""Clothing, Shoes & Jewelry"",""Boys"",""School Uniforms"",""Clothing"",""Tops""]","""11.99""","""10.08""",USD,4.6,247,https://m.media-amazon.com/images/I/91q5aIXnnJL.__AC_SY445_SX342_QL70_FMwebp_.jpg
182,CRYSULLY Men's Leather Jacket-Fall Winter Vintage Motorcycle Biker Jacket with Removable Hood,CRYSULLY,"Men's Leather Jacket-Fall Winter Vintage Motorcycle Biker Jacket with Removable Hood: 1.Material: Fabric: Pu leather; Lining: Polyester 2.Style: Outdoor Activities, Daily Life 3.Fit Type: Normal 4.Thickness Level: Regular 5.Elastic Level: Inelastic 6.Color: Brown, Black, Grey, Coffee 7.Suit Occasion: This Pu Leather Jacket is perfect for daily life and outdoor activities during the spring/fall/winter days. 8.NOTE: Please check your Shipping Address and TEL carefully before placing your order.","[""Clothing, Shoes & Jewelry"",""Men"",""Clothing"",""Jackets & Coats"",""Leather & Faux Leather""]","""89.99""","""65.99""",USD,4.3,1558,https://m.media-amazon.com/images/I/61manU26WyL._AC_UX569_.jpg
183,RuffleButts® Baby/Toddler Girls Soft Knit Ankle Length Ruffle Leggings,RuffleButts,"Meet your not-so-basic legging! Made in our new lightweight knit fabric, these soft and comfy bottoms are adorned with ruffles at the ankle for extra frill and flair. Pair with any of our tops or tunics for a look that will create smiles. | Care Instructions: Machine wash cold; gentle cycle; lay flat to dry","[""Clothing, Shoes & Jewelry"",""Girls"",""Clothing"",""Leggings""]",,"""19.99""",USD,4.7,885,https://m.media-amazon.com/images/I/61s0-pt6FpL.__AC_SY445_SX342_QL70_FMwebp_.jpg
184,"Large Foldable Travel Duffel Bag with Shoes Compartment, Sports Tote Gym Bag with Wet Pocket, Carry on Hospital Bags for Labor and Delivery, Shoulder Weekender Overnight Bag for Women and Men, Pink",RENWENA,"Foldable Travel Duffel Bag Material: This foldable travel bag is made of waterproof, tear-resistant oxford fabric. Size: When folded, it measures 10.2 x 7.8 x 1.9 inches, and when expanded, it measures 18.1 x 10.9 x 9.8 inches.         Shoe Compartment Wear-resistant and Waterproof Material Quality Double zipper Removable and Adjustable Shoulder Straps","[""Clothing, Shoes & Jewelry"",""Luggage & Travel Gear"",""Gym Bags"",""Sports Duffels""]","""28.99""","""25.99""",USD,4.3,20,https://m.media-amazon.com/images/I/715Kl8rDCzL.__AC_SX300_SY300_QL70_FMwebp_.jpg
185,Wolverine Men's Overman Nano Toe 10 Inch Waterproof Contour Welt Work Boot,Wolverine,"Established in Rockford, Michigan in 1883, Wolverine is an iconic American brand that combines superior materials with timeless craftsmanship. Wolverine boots are built to withstand the toughest of environments and provide all day comfort. Today, Wolverine leads the industry with a relentless commitment to innovation and patented technologies including Wolverine Contour Welt, Wolverine MultiShox, Wolverine Durashocks, Wolverine DuraShocks SR and Wolverine Fusion.","[""Clothing, Shoes & Jewelry"",""Men"",""Uniforms, Work & Safety"",""Shoes"",""Work & Utility"",""Shoes""]","""195""","""176.95""",USD,4.3,589,https://m.media-amazon.com/images/I/914pvLd8qsL._AC_UY625_.jpg
186,Sperry Women's Authentic Original Boat Shoe,Sperry,Boat shoe,"[""Clothing, Shoes & Jewelry"",""Women"",""Shoes"",""Loafers & Slip-Ons""]",,"""64.99""",USD,4.3,1399,https://m.media-amazon.com/images/I/71SL80Ioi8S.__AC_SY395_SX395_QL70_FMwebp_.jpg
187,Alleson Ahtletic Boys' Youth Elastic Bottom Baseball Pant,Alleson Athletic,"Durable 100% double knit polyester baseball pant with double knee construction. Five pro style belt loops with zipper fly and two snap closure. Two double welted set-in back pockets. 2.5"" elastic waistband. Youth inseams: XS(18""), S(20""), M(22""), L(23""), XL(24"").","[""Clothing, Shoes & Jewelry"",""Sport Specific Clothing"",""Baseball"",""Boys"",""Pants""]","""23.4""","""17.57""",USD,4.2,304,https://m.media-amazon.com/images/I/71cLmLAm+jL._AC_SY445_SX342_.jpg
188,"LIMICAR Trailer Lights, Upgrade IP68 Halo Glow Trailer Light Kit, Brake Stop Turn Tail License Plate LED Trailer Lights with 25ft Trailer Wiring Harness Kit for Truck Marine RV Boat Camper",LIMICAR,"LIMICAR is one of the largest manufacturers in the automotive parts aftermarket. LIMICAR is engineered from high-quality materials for years of service. Easy to install. High quality tested to ensure long-lasting performance. LIMICAR is featured with advanced technology to meet OE specifications to offer a full range of auto products to cover a variety of applications and repair needs. Features: 1. Includes 2pcs combination stop / brake / reverse / tail / turn signal halo tail lights, 2pcs amber clearance lights, 25ft 4 pin wire harness, license plate bracket and mounting hardware, 4pcs reflective sticker. Provides you with great convenience to upgrade your trailer lights at once. 2. Premium plastic housing + protective lens, long lasting, dustproof, shockproof, waterproof, enable durable using for a long period. 3. The original screws have been removed from the lens. Not only make the item more nice-looking, but also enhances the waterproof feature and the resistance to corrosion. 4. Advanced LEDs emit much brighter light than halogen bulbs without dazzling, but more energy saving for long period use. They can aid backing your trailer up the road late at night or in harsh weather.   Speicification Voltage: DC 12V Waterproof Rate: IP68 Shape: Rectangular Light Color: Red / White Item Dimension: 8.07*2.95*2.83 Inch Unique halo glow pattern when lit 7-function: stop, turn, tail, rear clearance, rear reflex, side marker, and side reflex Compatible for most towing vehicles equipped with DC 12V power supply, such as RV, campers, trailers, trucks, UTEs, UTVs, engineering vehicles, loader, boats, flatbed, vans, caravans, For under and over 80"" Inch marine towing vehicle, etc.   Features Wire Connection Tips: Left Side: White Wire: Ground; White+Yellow: High Brightness, used as Brake Light; White+Brown: Low Brightness, used as Running Light/Left License Plate Lamp. Right Side: White Wire: Ground; White+Green, : High Brightness, used as Brake Light; White+Brown: Low Brightness, used as Running Light. Left Tail Light: 47 Diodes (35 Red diodes for front light+3 Red diodes for side light+9 White diodes for license Plate illumination). Right Tail Light: 38 Diodes (35 Red diodes for front light+3 Red diodes for side light). Waterproof Rate: IP68 Waterproof. Effectively protects the light from the invasion and corrosion of sand, dust, dirt, rain, snow, etc. There is a drain hole designed to pull out all the water. Please install the trailer taillights with the drain hole downwards. Package Included: 2 x Running/Stop/Tail/Turn Halo Tail Lights 2 x Amber Clearance Lights 25ft Wire Harness 4 X Reflective Sticker License Plate Bracket and Mounting Hardware LED Trailer Lights Kit with Trailer Marker Lights 40 LED Trailer Lights 40 LED Trailer Lights with Iron Net Protection 53 LED Camper RV Lights Trailer Marker Lights Cab Lights Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.4 out of 5 stars 794 4.3 out of 5 stars 986 4.2 out of 5 stars 351 4.7 out of 5 stars 382 4.5 out of 5 stars 576 4.4 out of 5 stars 507 Price $28.99$28.99 $31.99$31.99 $36.99$36.99 $30.89$30.89 $24.99$24.99 $40.99$40.99 Model Name LED Trailer Lights Kit Trailer Lights Trailer Lights RV Tail Lights LED Trailer Marker Lights Cab Lights LED Color Red/Amber/White Red/Amber/White Red/Amber/White Red Red/Amber Amber Voltage (V) 12 12 12 12 12 12 LED Trailer Lights Kit with Trailer Marker Lights LED Trailer Lights Kit with Trailer Marker Lights LED Trailer Lights Kit with Trailer Marker Lights 39 LED RV Tail Lights 16 LED Trailer Lights 50FT Trailer Wiring Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.4 out of 5 stars 1,091 4.4 out of 5 stars 174 4.4 out of 5 stars 60 4.5 out of 5 stars 140 4.3 out of 5 stars 158 4.4 out of 5 stars 53 Price $43.99$43.99 $36.99$36.99 $33.99$33.99 $26.99$26.99 $20.99$20.99 $18.99$18.99 Model Name LED Trailer Lights Kit with Trailer Marker Lights LED Trailer Lights Kit with Trailer Marker Lights LED Trailer Lights Kit with Trailer Marker Lights RV Tail Lights LED Trailer Lights 50FT Trailer Wiring LED Color Red/Amber/White Red/Amber/White Red/Amber/White Red/White Red/White / Voltage (V) 12 12 12 12 12 12 12 LED Trailer Lights 24 LED Trailer Lights 24 LED Trailer Lights 10 LED Trailer Lights 10 LED Trailer Lights 24 LED Trailer Lights Add to Cart See Details Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.7 out of 5 stars 124 4.2 out of 5 stars 137 4.4 out of 5 stars 493 4.6 out of 5 stars 404 4.5 out of 5 stars 121 4.4 out of 5 stars 159 Price $25.99$25.99 — $17.99$17.99 $42.99$42.99 $27.99$27.99 $30.99$30.99 Model Name Trailer Lights Trailer Lights Trailer Lights Trailer Lights Trailer Lights Trailer Lights LED Color Red Red/White Red Red/White Red Red/White Voltage (V) 12 12 12 12 12 12","[""Automotive"",""Exterior Accessories"",""Trailer Accessories"",""Lighting""]",2.799000000000000e+01,2.799000000000000e+01,USD,4.4,794,https://m.media-amazon.com/images/I/81aCYBu0S8L.__AC_SX300_SY300_QL70_FMwebp_.jpg
189,Tintart Performance Lenses Compatible with Oakley Fives Squared OO9238 | Fives Squared Asian Fit(AF) OO9214 Polarized Etched,TintartOptics,"Here is only one goal in our mind, to produce superior replacement lenses for you. As a well-known brand of the replacement lenses industry for many years, Tintart Optics owns number of exclusive technologies & optical patents. All Tintart performance lenses provide unique optimized tint view to maximally enhanced visual clarity, and made out of high-grade of lens material with anti-seawater corrosion & oil repel capability. Meanwhile, accurate cutting & automated manufacturng ensure that every pair of lenses can be perfectly & smoothly fit into your frames. Go ahead & get the performance lenses now, your sunglass will be instantly refreshed as new with Tintart.   TINTART - THE ART OF TINT YOU ARE MAKING A SAFE & WONDERFUL CHOICE TO PROTECT YOUR VISION. [COMPATIBLE] 100% fit Fives Squared sunglasses [PERFORMANCE COATINGS] Anti-Scratch, Anti-seawater, Oil repel, Dust repel & Reduces fog [VIEW TINT] Tintart exclusive optimized view [POLARIZATION] High-precision Polarized [PROTECTION] 100% UVA/B/C protection [TECHNOLOGIES] 'PLAY ON THE BEACH' design with new Tintart anti-corrosion technology [ANTI-GLARE] Polarized lenses improves contrast, increase clarity & eliminate glare [IMPACT RESISTANT] Exceeds ANSI high-impact resistance standards [MANUFACTURER] Tintart Optics [PLEASE NOTE] Purchase does not include frame   Truly & Seriously Tintart lenses are truly anti-corrosion coated and 5 times more seawater resistant than other traditional lenses, 'OPEN . REPLACE . SMILE' - We promise you!","[""Clothing, Shoes & Jewelry"",""Men"",""Accessories"",""Sunglasses & Eyewear Accessories"",""Replacement Sunglass Lenses""]",,"""32.98""",USD,4.2,411,https://m.media-amazon.com/images/I/61rrkDp7OlL._AC_UX569_.jpg
190,SeekOptics Replacement Lenses Compatible with Oakley Jawbreaker Sunglasses,Seek Optics,"Revive your sunglasses with Seek Optics Replacement Lenses and Rubber Kits. With over a decade of experience in the optical industry, we specifically developed lenses and coatings that are durable, protective, and high quality to meet the needs of the most demanding customers. We have tried to stay true to our core beliefs to offer high quality products and exceptional experiences to our customers. Impact Resistant &amp; UV Protection At Seek Optics, the safety of our customers is our foremost priority. All Seek Optics Lenses Meet FDA, ANSI Z80.3 and EN 1836:2005 Impact Resistance Standards and offer 100% protection against all types of UV rays. Custom Crafted for a Perfect Fit We use the most advanced lens manufacturing techniques to ensure that every pair of lenses is precisely cut so that they are a perfect fit for your sunglasses. Hi Spectrum Polarization and Superior Clarity Seek Optics Lenses reduce glare and are Taper Corrected ensuring Superior Clarity, Accuracy &amp; Comfort. Our lenses have a Repel Coating against Oil, Water, Fog &amp; Dust, making them a perfect choice for everyday use. Comprehensive Selection The extensiveness of our catalog lets you choose from a large array of lenses allowing you to express your mood and making you look stylish while doing it. Read more Optimized Tints Perfectly blended base and film coat ensure improved performance, comfort, and safety over regular lenses. Know about the light transmission of lenses and choose the most appropriate lenses for your sunglasses. Read more Read more","[""Clothing, Shoes & Jewelry"",""Men"",""Accessories"",""Sunglasses & Eyewear Accessories"",""Replacement Sunglass Lenses""]",,"""28.99""",USD,4.6,172,https://images-na.ssl-images-amazon.com/images/I/61A1MSswgaL.__AC_SY445_SX342_QL70_FMwebp_.jpg
